# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 3M of event 'cpu/cycles/P'
# Event count (approx.): 2174006282803
#
# Children      Self  Command  Shared Object         Symbol                    
# ........  ........  .......  ....................  ..........................
#
    99.87%    99.17%  msfw     msfw                  [.] evaluate_packet
            |          
             --99.85%--evaluate_packet
                       |          
                        --0.52%--0xffffffffaaa00f0b

     0.52%     0.00%  msfw     [unknown]             [.] 0xffffffffaaa00f0b
            |          
             --0.52%--0xffffffffaaa00f0b

     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec44ce
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadfa289
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae6d14c
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabb9a860
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabbf6dac
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabb9a863
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae021e1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae021e5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae09849
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0984c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6137
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae02503
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae02505
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaad51915
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad51917
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0c2e1f0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c2e1f2
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac065608
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6d97
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec7029
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec702b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0a07d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0a081
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadf50bf
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf50c6
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd589b3
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd5b8d2
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd589b7
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadf4ecc
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac06952a
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae406c6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae406c9
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabad8626
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabad862f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae32500
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0c25170
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c25175
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabf82d09
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd834cc
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabf43240
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabf43053
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabf42fb6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabf42d39
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabf43418
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabf82d0b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadef058
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab62cb00
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab62cb02
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd832b0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd832b5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd840e0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd840e5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0b590
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0b597
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee6e25
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc045c1d0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc045c1d5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6d78
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6d7d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec9b1f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0c2ef20
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c2ef25
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac06955e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac06955f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadb8a40
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadb8a45
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae25219
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae88b1e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae960a8
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae8a930
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae89e32
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae88b20
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae027cf
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee63af
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae937ce
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae937cf
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabad8730
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabad8735
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae023e6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae024b4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaad37dff
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad37e04
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab957fa1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab957fa3
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec48e0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec48e7
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac0841b4
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac07fd96
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac0841bb
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeccee9
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0c5ea55
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c5ea59
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae3bb23
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae01b3d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0ab1d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0ab24
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0b8fa
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec73af
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec73b1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc1d974a6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc1d974ad
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae8d420
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae8d425
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabe540e5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe540e8
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabe69820
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe69825
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab0a84cc
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab0a84ce
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0459380
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc045b2aa
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0459388
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae02515
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae05169
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae05170
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabe8d167
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe91272
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe8d16d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadf2600
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadfc44b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae09b70
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae09b75
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabe69413
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe69417
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd829e5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd829ea
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae89da6
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaade6c14
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae2a520
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab197024
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab197027
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeca3b8
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaa01597
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaa0159a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad9869f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae01c8b
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf6ee0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae25248
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaacee400
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaacee405
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae02baa
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaa01584
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0222a
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0522f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae05237
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee0136
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c32cee
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c07cf4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae227e8
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae227eb
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc1d8ee09
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc1d8ee0d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6ccf
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6a19
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabafb2ff
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabafb302
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae220ac
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6de7
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6d4c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae38d97
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadf8a32
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf8966
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0458e75
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0458e78
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae32045
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae3204d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabb8a7e6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabb8a7ed
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae01cf2
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaade99dd
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd4b320
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd4b325
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaad98700
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae96590
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaacfb9a0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaacfb9a5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae02317
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0231b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabe97558
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe9755d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae01cf7
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae01cfa
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd57500
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd57507
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee4380
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee4383
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae03071
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae09bbd
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae09bc1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaad37e20
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaad98f36
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad98f38
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae2205a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae21eed
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6bfb
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabe68ead
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe68eb4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeca2cd
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaacfb251
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc1d966a0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc1d966a5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0a4ac
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0a4b4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc045d155
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc045d158
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabea636d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabea6372
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae13c7f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae13cff
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab0a84d9
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaecd31f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec93ff
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab0ac424
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd80e37
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabebfcc4
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabebfb6f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabebfa30
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd80e3a
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabea2a20
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabea2a21
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae02309
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf0d38c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae96cdd
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc1da4b6e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe6249f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc1da4b75
